12	88	7
12	89	1
12	91	4
12	92	3
12	93	5
12	94	10
12	9	5
12	96	10
12	98	7
12	99	10
13	100	6
13	10	7
13	11	8
13	13	9
13	14	9
13	15	5
13	18	1
13	19	9
13	20	3
13	23	2
13	2	5
13	26	7
13	27	4
13	28	3
13	29	3
13	30	4
13	31	1
13	32	5
13	33	5
13	34	2
13	35	9
13	36	10
13	3	7
13	37	10
13	38	5
13	40	3
13	41	1
13	42	5
13	43	5
13	45	10
13	46	8
13	4	7
13	47	6
13	48	6
13	49	2
13	50	2
13	51	2
13	52	9
13	53	4
13	54	2
13	56	10
13	5	7
13	57	7
13	58	2
13	59	3
13	60	4
13	61	7
13	62	3
13	63	1
13	65	7
13	66	7
13	6	7
13	68	4
13	69	4
13	70	7
13	7	1
13	71	2
13	72	10
13	73	3
13	74	9
13	76	8
13	77	6
13	78	9
13	79	7
13	80	9
13	81	5
13	8	2
13	82	3
13	83	10
13	84	9
13	85	8
13	86	5
13	87	6
13	88	10
13	89	1
13	90	10
13	91	10
13	92	5
13	93	6
13	94	9
13	95	1
13	96	6
13	97	5
13	9	8
13	98	2
14	10	1
14	11	5
14	13	4
14	14	5
14	15	5
14	16	3
14	18	7
14	20	6
14	21	7
14	22	5
14	23	6
14	25	1
14	26	6
14	2	7
14	27	3
14	28	1
14	29	10
14	31	8
14	32	5
14	33	4
14	34	6
14	35	5
14	37	1
14	39	1
14	40	3
14	41	10
14	4	3
14	43	4
14	45	6
14	46	2
14	47	9
14	48	10
14	49	6
14	50	4
14	51	10
14	52	8
14	53	5
14	5	4
14	56	7
14	58	7
14	59	5
14	60	1
14	6	1
14	61	9
14	63	5
14	64	5
14	65	10
14	66	10
14	67	5
14	68	5
14	69	1
14	70	3
14	71	6
14	73	9
14	74	3
14	76	3
14	77	2
14	7	8
14	79	2
14	80	1
14	82	5
14	8	3
14	83	9
14	84	9
14	86	9
14	87	9
14	88	2
14	89	6
14	90	5
14	9	2
14	93	1
14	94	5
14	96	7
14	98	10
14	99	9
15	100	10
15	10	6
15	11	10
15	12	3
15	13	10
15	14	3
15	1	5
15	15	10
15	16	8
15	18	10
15	19	7
15	20	8
15	2	1
15	21	8
15	22	8
15	23	2
15	24	4
15	25	10
15	26	2
15	27	3
15	29	10
15	30	2
15	31	2
15	32	8
15	35	9
15	36	4
15	38	5
15	39	1
15	40	9
15	4	1
15	41	5
15	42	8
15	43	1
15	44	5
15	45	3
15	46	1
15	48	2
15	49	9
15	50	9
15	51	8
15	52	9
15	53	9
15	54	2
15	55	4
15	56	7
15	5	7
15	57	6
15	58	7
15	59	6
15	60	9
15	61	3
15	62	8
15	63	6
15	65	7
15	66	8
15	67	10
15	68	5
15	69	10
15	70	9
15	7	10
15	71	1
15	72	5
15	74	1
15	76	7
15	78	3
15	79	8
15	8	1
15	81	2
15	82	7
15	83	7
15	85	9
15	87	10
15	88	10
15	89	3
15	90	9
15	91	8
15	93	4
15	9	6
15	96	4
15	97	6
15	98	4
16	100	5
16	10	7
16	1	2
16	12	5
16	13	1
16	14	2
16	15	2
16	16	5
16	17	6
16	19	3
16	20	3
16	2	10
16	21	10
16	22	10
16	23	5
16	24	8
16	25	7
16	26	1
16	27	6
16	28	9
16	30	3
16	31	6
16	33	5
16	34	5
16	3	5
16	35	9
16	36	3
16	37	2
16	38	5
16	39	4
16	41	4
16	43	9
16	45	2
16	46	8
16	4	7
16	47	10
16	48	6
16	49	6
16	50	3
16	54	8
16	55	10
16	56	5
16	57	2
16	58	9
16	60	9
16	61	2
16	63	6
16	64	10
16	65	1
16	66	4
16	67	5
16	69	1
16	72	6
16	73	1
16	74	10
16	75	8
16	76	2
16	77	9
16	78	3
16	79	10
16	80	9
16	81	2
16	83	8
16	84	8
16	8	5
16	85	2
16	86	2
16	88	9
16	89	8
16	90	5
16	9	10
16	91	10
16	92	9
16	94	1
16	95	1
16	96	4
16	97	7
16	98	6
16	99	5
17	100	4
17	1	2
17	12	1
17	13	8
17	14	9
17	15	2
17	16	5
17	17	2
17	20	7
17	21	9
17	22	10
17	23	4
17	24	10
17	25	8
17	27	5
17	29	2
17	30	6
17	31	7
17	32	9
17	3	3
17	33	9
17	34	7
17	35	3
17	38	6
17	39	10
17	40	9
17	42	1
17	43	7
17	44	2
17	45	8
17	46	10
17	4	7
17	47	5
17	48	6
17	49	7
17	51	2
17	52	1
17	53	5
17	54	10
17	56	5
17	5	7
17	57	6
17	58	9
17	59	8
17	60	2
17	61	8
17	62	3
17	6	4
17	64	4
17	65	2
17	66	7
17	67	9
17	69	10
17	70	6
17	71	5
17	72	1
17	73	4
17	74	2
17	7	6
17	76	10
17	78	3
17	79	1
17	80	8
17	81	9
17	8	2
17	82	10
17	83	2
17	84	4
17	85	5
17	86	5
17	87	4
17	88	1
17	89	3
17	9	1
17	92	1
17	93	1
17	94	6
17	95	5
17	96	9
17	98	4
17	99	9
18	100	5
18	10	8
18	11	1
18	12	5
18	13	3
18	14	9
18	15	3
18	16	4
18	18	3
18	20	9
18	22	5
18	23	9
18	27	8
18	28	3
18	29	10
18	30	2
18	31	7
18	32	2
18	33	1
18	34	6
18	35	7
18	36	9
18	3	7
18	37	6
18	39	8
18	40	3
18	41	5
18	4	2
18	42	8
18	43	7
18	45	2
18	46	1
18	48	7
18	49	8
18	51	6
18	52	5
18	54	4
18	56	10
18	5	7
18	57	5
18	58	2
18	60	9
18	6	10
18	63	4
18	64	8
18	66	9
18	68	10
18	70	1
18	71	4
18	7	2
18	73	6
18	74	9
18	75	6
18	76	4
18	77	9
18	78	4
18	80	9
18	82	4
18	83	3
18	84	8
18	85	4
18	8	6
18	86	9
18	87	4
18	88	9
18	89	6
18	90	2
18	91	10
18	92	10
18	93	4
18	9	4
18	94	6
18	96	8
18	97	4
18	98	4
18	99	5
19	100	4
19	10	9
19	11	10
19	12	6
19	13	8
19	14	8
19	16	7
19	1	7
19	17	6
19	18	1
19	19	3
19	2	1
19	21	9
19	22	6
19	23	5
19	24	10
19	25	7
19	26	4
19	28	3
19	29	9
19	30	10
19	32	4
19	3	3
19	33	1
19	35	1
19	36	1
19	38	4
19	39	1
19	4	10
19	41	8
19	43	8
19	44	10
19	45	2
19	46	3
19	47	8
19	48	10
19	49	10
19	50	9
19	52	1
19	53	3
19	54	2
19	5	5
19	56	8
19	57	1
19	58	10
19	59	1
19	60	5
19	61	2
19	62	7
19	63	10
19	64	5
19	65	3
19	66	5
19	6	7
19	67	8
19	68	5
19	69	9
19	70	10
19	7	1
19	72	9
19	73	3
19	74	10
19	75	7
19	76	6
19	77	7
19	79	2
19	80	3
19	81	7
19	84	6
19	85	1
19	8	6
19	86	7
19	87	4
19	88	9
19	89	6
19	91	8
19	92	1
19	9	3
19	93	3
19	94	2
19	95	9
19	96	4
19	98	6
19	99	2
20	100	4
20	10	4
20	11	6
20	12	8
20	13	2
20	15	7
20	18	4
20	1	9
20	19	2
20	20	1
20	21	4
20	2	2
20	24	7
20	25	3
20	26	2
20	27	3
20	29	9
20	30	5
20	3	1
20	32	9
20	33	6
20	34	2
20	35	9
20	36	6
20	37	5
20	40	10
20	41	1
20	42	6
20	43	6
20	44	2
20	45	8
20	46	9
20	48	10
20	49	3
20	50	4
20	5	1
20	52	3
20	53	4
20	54	3
20	57	2
20	58	7
20	59	9
20	60	7
20	61	1
20	6	3
20	63	6
20	65	9
20	66	10
20	67	7
20	68	2
20	70	9
20	7	2
20	72	1
20	73	4
20	74	9
20	75	3
20	76	1
20	77	9
20	78	1
20	79	2
20	80	7
20	81	8
20	83	4
20	84	3
20	8	5
20	85	10
20	87	3
20	88	1
20	89	6
20	90	6
20	91	2
20	93	5
20	94	3
20	95	2
20	97	6
20	98	10
21	100	2
21	10	4
21	1	10
21	12	2
21	13	8
21	14	10
21	17	6
21	18	10
21	19	9
21	22	8
21	23	10
21	24	2
21	25	5
21	28	9
21	29	2
21	31	1
21	3	3
21	33	10
21	36	6
21	38	8
21	39	8
21	40	7
21	42	4
21	44	7
21	45	6
21	4	6
21	46	7
21	47	5
21	48	8
21	51	9
21	5	2
21	52	2
21	53	3
21	54	5
21	55	4
21	56	1
21	57	4
21	58	4
21	59	3
21	60	2
21	6	10
21	61	3
21	63	9
21	64	2
21	65	10
21	66	5
21	69	8
21	70	8
21	71	5
21	72	7
21	74	10
21	75	1
21	76	3
21	77	3
21	79	1
21	80	10
21	81	4
21	83	1
21	84	10
21	86	10
21	88	8
21	8	9
21	89	7
21	90	7
21	91	10
21	92	3
21	93	7
21	94	9
21	9	5
21	95	5
21	96	10
21	98	5
21	99	1
22	100	8
22	11	5
22	12	9
22	14	7
22	15	10
22	16	6
22	17	3
22	18	8
22	19	5
22	20	6
22	21	4
22	22	9
22	23	9
22	24	5
22	26	9
22	27	3
22	28	7
22	29	5
22	30	5
22	31	10
22	32	1
22	33	6
22	34	1
22	35	2
22	3	6
22	37	8
22	38	2
22	39	8
22	43	3
22	4	5
22	45	8
22	46	6
22	47	3
22	48	3
22	49	10
22	50	4
22	51	1
22	52	4
22	53	8
22	54	1
22	55	7
22	5	6
22	56	2
22	57	10
22	58	10
22	60	6
22	61	3
22	6	2
22	62	8
22	63	5
22	64	8
22	65	4
22	66	1
22	67	3
22	68	9
22	69	1
22	70	8
22	72	2
22	74	8
22	75	9
22	7	6
22	77	4
22	78	8
22	81	5
22	82	9
22	83	2
22	8	4
22	84	1
22	85	8
22	86	6
22	87	6
22	88	3
22	89	2
22	90	1
22	91	4
22	92	3
22	9	3
22	93	3
22	94	10
22	97	5
22	98	1
22	99	6
23	10	7
23	11	7
23	12	6
23	15	8
23	16	8
23	17	3
23	18	6
23	19	7
23	20	6
23	21	9
23	23	10
23	24	3
23	25	7
23	26	6
23	27	9
23	28	1
23	29	4
23	30	4
23	31	8
23	35	5
23	3	6
23	36	10
23	37	8
23	38	3
23	39	2
23	40	8
23	4	1
23	41	3
23	42	10
23	44	1
23	45	4
23	47	3
23	48	7
23	49	8
23	50	1
23	51	7
23	52	4
23	53	2
23	55	5
23	56	9
23	57	10
23	5	8
23	59	6
23	60	8
23	61	1
23	62	3
23	63	8
23	64	8
23	65	1
23	66	8
23	67	1
23	6	8
23	68	7
23	69	6
23	70	7
23	71	10
23	72	7
23	73	4
23	74	5
23	75	9
23	76	1
23	7	7
23	77	9
23	78	4
23	79	10
23	80	7
23	81	6
23	82	3
23	83	10
23	84	7
23	8	5
23	85	5
23	86	5
23	88	7
23	89	2
23	90	1
23	91	7
23	92	2
23	93	8
23	94	2
23	95	6
23	96	9
23	97	8
23	98	2
23	99	7
24	100	5
24	10	3
24	11	2
24	12	2
24	1	3
24	13	9
24	14	3
24	15	9
24	16	7
24	17	6
24	18	2
24	20	10
24	21	1
24	22	3
24	2	3
24	23	4
24	24	7
24	26	10
24	28	2
24	29	3
24	30	2
24	31	6
24	32	5
24	33	6
24	35	1
24	3	6
24	36	10
24	37	2
24	38	10
24	39	2
24	41	7
24	42	7
24	44	10
24	45	1
24	46	3
24	47	8
24	48	2
24	49	4
24	50	5
24	51	4
24	52	10
24	54	8
24	55	9
24	56	10
24	57	10
24	58	2
24	60	3
24	6	1
24	62	7
24	63	2
24	65	3
24	66	6
24	67	5
24	69	3
24	7	1
24	72	5
24	73	5
24	74	10
24	75	4
24	76	6
24	78	2
24	79	2
24	80	1
24	81	8
24	82	5
24	83	6
24	84	2
24	85	1
24	86	3
24	8	7
24	88	7
24	89	2
24	90	5
24	91	4
24	92	8
24	93	8
24	95	1
24	96	2
24	97	5
24	9	9
24	99	2
25	10	4
25	11	6
25	12	6
25	13	6
25	1	4
25	14	4
25	15	8
25	16	1
25	17	6
25	18	7
25	19	2
25	21	1
25	22	3
25	23	6
25	24	7
25	2	5
25	26	4
25	28	7
25	29	9
25	30	7
25	3	1
25	31	5
25	32	7
25	33	6
25	36	3
25	37	8
25	38	2
25	39	8
25	40	4
25	41	2
25	42	10
25	43	1
25	4	4
25	44	1
25	45	5
25	46	10
25	47	3
25	48	8
25	50	9
25	5	10
25	51	10
25	52	5
25	53	9
25	54	6
25	55	9
25	56	4
25	57	4
25	58	9
25	60	9
25	61	10
25	64	3
25	65	4
25	6	6
25	67	3
25	68	10
25	69	10
25	70	2
25	7	10
25	72	1
25	73	4
25	76	9
25	77	7
25	78	3
25	79	9
25	80	1
25	81	3
25	84	3
25	85	6
25	86	4
25	8	9
25	89	7
25	90	3
25	92	2
25	9	3
25	94	4
25	95	7
25	96	10
25	97	2
25	98	4
25	99	4
26	100	9
26	10	5
26	11	5
26	12	9
26	13	6
26	14	4
26	1	5
26	15	4
26	17	8
26	18	7
26	19	8
26	20	8
26	21	8
26	22	7
26	23	3
26	24	5
26	26	9
26	27	5
26	2	8
26	28	6
26	29	7
26	30	2
26	31	3
26	32	4
26	33	4
26	35	10
26	36	10
26	37	3
26	38	6
26	39	4
26	40	10
26	41	1
26	43	5
26	44	1
26	45	5
26	46	1
26	47	3
26	4	8
26	49	9
26	51	6
26	52	1
26	53	5
26	54	8
26	55	4
26	5	6
26	56	5
26	57	3
26	58	10
26	59	7
26	60	10
26	61	7
26	62	2
26	63	3
26	64	5
26	6	5
26	65	8
26	66	2
26	67	4
26	69	7
26	71	3
26	72	3
26	73	2
26	7	4
26	74	2
26	76	1
26	77	3
26	78	8
26	79	1
26	80	7
26	81	6
26	82	3
26	83	10
26	84	2
26	85	3
26	86	2
26	87	3
26	88	10
26	90	7
26	91	9
26	92	2
26	93	3
26	94	5
26	95	10
26	9	7
26	97	6
26	98	4
26	99	5
27	100	6
27	10	8
27	12	10
27	13	3
27	14	9
27	16	10
27	18	8
27	19	1
27	20	10
27	2	10
27	22	9
27	23	1
27	24	7
27	26	9
27	27	6
27	28	7
27	30	6
27	31	5
27	3	3
27	33	2
27	34	3
27	35	6
27	36	10
27	37	10
27	38	6
27	39	10
27	40	9
27	4	1
27	42	3
27	43	7
27	44	7
27	45	3
27	47	4
27	48	5
27	49	3
27	50	1
27	52	3
27	53	7
27	55	2
27	56	9
27	57	10
27	58	2
27	5	9
27	59	10
27	61	1
27	62	2
27	6	3
27	64	10
27	65	2
27	66	2
27	67	10
27	68	10
27	69	5
27	70	6
27	71	8
27	72	10
27	7	3
27	73	4
27	74	5
27	75	10
27	76	10
27	77	6
27	78	7
27	79	6
27	80	7
27	81	9
27	83	1
27	84	6
27	85	5
27	86	4
27	87	6
27	8	8
27	88	7
27	89	6
27	92	4
27	93	1
27	95	1
27	9	6
27	96	7
27	97	2
27	98	9
27	99	7
28	100	10
28	10	3
28	1	1
28	11	2
28	12	8
28	13	6
28	14	8
28	15	6
28	16	5
28	18	7
28	20	9
28	21	10
28	2	2
28	22	5
28	24	10
28	25	6
28	26	10
28	27	3
28	29	9
28	30	5
28	31	10
28	32	3
28	33	9
28	35	2
28	36	7
28	37	9
28	3	8
28	38	10
28	39	1
28	40	6
28	41	6
28	42	10
28	43	3
28	46	1
28	4	7
28	47	7
28	48	2
28	49	8
28	51	2
28	52	5
28	54	10
28	55	10
28	57	5
28	5	8
28	58	9
28	60	1
28	61	1
28	62	4
28	63	5
28	65	5
28	66	6
28	67	9
28	68	8
28	69	3
28	70	9
28	71	1
28	73	9
28	7	4
28	74	5
28	76	8
28	77	1
28	78	5
28	80	1
28	81	1
28	82	1
28	84	1
28	87	3
28	8	8
28	88	4
28	89	10
28	90	9
28	9	1
28	91	6
28	92	5
28	93	5
28	94	4
28	95	2
28	96	6
28	97	9
28	98	10
28	99	1
29	100	6
29	13	5
29	14	4
29	16	8
29	17	9
29	18	6
29	19	9
29	20	10
29	21	8
29	22	7
29	23	1
29	24	4
29	2	5
29	25	2
29	26	1
29	29	9
29	30	6
29	32	4
29	3	3
29	33	9
29	34	2
29	35	9
29	36	5
29	37	8
29	40	6
29	41	8
29	42	2
29	4	3
29	43	5
29	44	10
29	46	8
29	47	9
29	48	7
29	49	7
29	50	10
29	51	3
29	55	10
29	56	5
29	58	6
29	59	3
29	6	10
29	61	1
29	63	2
29	64	8
29	65	5
29	66	1
29	67	3
29	68	6
29	69	9
29	70	4
29	71	3
29	72	9
29	73	8
29	74	10
29	75	3
29	76	10
29	7	7
29	77	9
29	79	4
29	81	8
29	82	3
29	83	2
29	84	5
29	85	1
29	86	9
29	87	1
29	8	8
29	88	3
29	89	10
29	91	3
29	92	1
29	93	6
29	94	7
29	95	5
29	9	7
29	97	5
30	100	2
30	10	10
30	12	5
30	13	3
30	14	5
30	15	2
30	1	6
30	16	6
30	17	1
30	18	3
30	19	7
30	20	7
30	21	8
30	22	9
30	23	7
30	25	8
30	26	9
30	2	8
30	29	8
